,sellprice,symbol,selltime,qty,sl,strike,tp,buyprice,buytime,reason,pnl
11840,455.95,BANKNIFTY24MAR2235500PE,2022-03-22 10:15:00,25,446.831,35500,469.6285,455.95,2022-03-22 10:15:00,Time Up,0.0
11841,471.95,BANKNIFTY24MAR2235500CE,2022-03-22 10:15:00,25,481.389,35500,457.7915,471.95,2022-03-22 10:15:00,Time Up,0.0
11842,387.75,BANKNIFTY24MAR2236600CE,2022-03-23 09:15:00,25,395.505,36600,376.1175,376.1175,2022-03-23 09:16:00,TP HIT,290.81249999999983
11843,375.05,BANKNIFTY24MAR2236600PE,2022-03-23 09:15:00,25,367.54900000000004,36600,386.30150000000003,367.54900000000004,2022-03-23 09:16:00,SL HIT,-187.5249999999994
11844,312.0,BANKNIFTY24MAR2236800CE,2022-03-23 09:17:00,25,318.24,36800,302.64,318.24,2022-03-23 09:18:00,SL HIT,-156.00000000000023
11845,340.0,BANKNIFTY24MAR2236800PE,2022-03-23 09:17:00,25,333.2,36800,350.2,333.2,2022-03-23 09:18:00,SL HIT,-170.00000000000028
11846,348.5,BANKNIFTY24MAR2236700CE,2022-03-23 09:19:00,25,355.47,36700,338.045,338.045,2022-03-23 09:20:00,TP HIT,261.3749999999996
11847,303.85,BANKNIFTY24MAR2236700PE,2022-03-23 09:19:00,25,297.773,36700,312.9655,294.7345,2022-03-23 09:20:00,TP HIT,227.88749999999993
11848,352.05,BANKNIFTY24MAR2236700CE,2022-03-23 09:21:00,25,359.091,36700,341.4885,341.4885,2022-03-23 09:22:00,TP HIT,264.0375000000006
11849,290.3,BANKNIFTY24MAR2236700PE,2022-03-23 09:21:00,25,284.494,36700,299.009,281.591,2022-03-23 09:22:00,TP HIT,217.72500000000008
11850,323.4,BANKNIFTY24MAR2236800CE,2022-03-23 09:23:00,25,329.868,36800,313.698,329.868,2022-03-23 09:25:00,SL HIT,-161.70000000000044
11851,308.5,BANKNIFTY24MAR2236800PE,2022-03-23 09:23:00,25,302.33,36800,317.755,302.33,2022-03-23 09:25:00,SL HIT,-154.2500000000004
11852,357.75,BANKNIFTY24MAR2236700CE,2022-03-23 09:26:00,25,364.905,36700,347.0175,347.0175,2022-03-23 09:27:00,TP HIT,268.3125000000004
11853,280.3,BANKNIFTY24MAR2236700PE,2022-03-23 09:26:00,25,274.694,36700,288.709,271.891,2022-03-23 09:27:00,TP HIT,210.2249999999998
11854,332.95,BANKNIFTY24MAR2236700CE,2022-03-23 09:28:00,25,339.609,36700,322.9615,322.9615,2022-03-23 09:30:00,TP HIT,249.7124999999997
11855,305.85,BANKNIFTY24MAR2236700PE,2022-03-23 09:28:00,25,299.733,36700,315.0255,296.6745,2022-03-23 09:30:00,TP HIT,229.3875
11856,300.55,BANKNIFTY24MAR2236700PE,2022-03-23 09:31:00,25,294.539,36700,309.5665,291.5335,2022-03-23 09:32:00,TP HIT,225.4125000000002
11857,318.5,BANKNIFTY24MAR2236700CE,2022-03-23 09:33:00,25,324.87,36700,308.945,308.945,2022-03-23 09:34:00,TP HIT,238.87500000000017
11858,318.7,BANKNIFTY24MAR2236700PE,2022-03-23 09:35:00,25,312.32599999999996,36700,328.26099999999997,312.32599999999996,2022-03-23 09:37:00,SL HIT,-159.3500000000006
11859,312.15,BANKNIFTY24MAR2236700CE,2022-03-23 09:38:00,25,318.393,36700,302.78549999999996,318.393,2022-03-23 09:41:00,SL HIT,-156.07499999999987
11860,315.8,BANKNIFTY24MAR2236700PE,2022-03-23 09:38:00,25,309.48400000000004,36700,325.274,309.48400000000004,2022-03-23 09:41:00,SL HIT,-157.89999999999935
11861,343.55,BANKNIFTY24MAR2236600CE,2022-03-23 09:42:00,25,350.421,36600,333.2435,333.2435,2022-03-23 09:43:00,TP HIT,257.6625000000007
11862,289.45,BANKNIFTY24MAR2236600PE,2022-03-23 09:42:00,25,283.661,36600,298.13349999999997,280.7665,2022-03-23 09:43:00,TP HIT,217.08749999999952
11863,356.35,BANKNIFTY24MAR2236500CE,2022-03-23 09:44:00,25,363.47700000000003,36500,345.65950000000004,345.65950000000004,2022-03-23 09:45:00,TP HIT,267.26249999999965
11864,299.6,BANKNIFTY24MAR2236500PE,2022-03-23 09:44:00,25,293.608,36500,308.588,290.612,2022-03-23 09:45:00,TP HIT,224.7
11865,353.5,BANKNIFTY24MAR2236500CE,2022-03-23 09:46:00,25,360.57,36500,342.895,342.895,2022-03-23 09:47:00,TP HIT,265.12500000000045
11866,305.0,BANKNIFTY24MAR2236500PE,2022-03-23 09:46:00,25,298.9,36500,314.15,295.85,2022-03-23 09:47:00,TP HIT,228.74999999999943
11867,315.7,BANKNIFTY24MAR2236600PE,2022-03-23 09:48:00,25,309.38599999999997,36600,325.171,309.38599999999997,2022-03-23 09:50:00,SL HIT,-157.85000000000053
11868,319.95,BANKNIFTY24MAR2236700CE,2022-03-23 09:51:00,25,326.349,36700,310.3515,310.3515,2022-03-23 09:52:00,TP HIT,239.96250000000003
11869,304.8,BANKNIFTY24MAR2236700PE,2022-03-23 09:51:00,25,298.704,36700,313.944,295.656,2022-03-23 09:52:00,TP HIT,228.60000000000014
11870,352.0,BANKNIFTY24MAR2236600CE,2022-03-23 09:53:00,25,359.04,36600,341.44,341.44,2022-03-23 09:54:00,TP HIT,264.00000000000006
11871,278.3,BANKNIFTY24MAR2236600PE,2022-03-23 09:53:00,25,272.73400000000004,36600,286.649,269.951,2022-03-23 09:54:00,TP HIT,208.72499999999974
11872,311.3,BANKNIFTY24MAR2236600CE,2022-03-23 09:55:00,25,317.526,36600,301.961,317.526,2022-03-23 09:56:00,SL HIT,-155.64999999999998
11873,328.25,BANKNIFTY24MAR2236600PE,2022-03-23 09:55:00,25,321.685,36600,338.0975,321.685,2022-03-23 09:56:00,SL HIT,-164.12499999999994
11874,348.45,BANKNIFTY24MAR2236500CE,2022-03-23 09:57:00,25,355.419,36500,337.99649999999997,355.419,2022-03-23 09:58:00,SL HIT,-174.22499999999985
11875,322.0,BANKNIFTY24MAR2236500PE,2022-03-23 09:57:00,25,315.56,36500,331.66,315.56,2022-03-23 09:58:00,SL HIT,-160.99999999999994
11876,362.5,BANKNIFTY24MAR2236500CE,2022-03-23 09:59:00,25,369.75,36500,351.625,351.625,2022-03-23 10:00:00,TP HIT,271.875
11877,297.35,BANKNIFTY24MAR2236500PE,2022-03-23 09:59:00,25,291.403,36500,306.2705,288.4295,2022-03-23 10:00:00,TP HIT,223.0125000000001
11878,339.7,BANKNIFTY24MAR2236500CE,2022-03-23 10:01:00,25,346.49399999999997,36500,329.509,346.49399999999997,2022-03-23 10:02:00,SL HIT,-169.84999999999957
11879,323.65,BANKNIFTY24MAR2236500PE,2022-03-23 10:01:00,25,317.17699999999996,36500,333.35949999999997,317.17699999999996,2022-03-23 10:02:00,SL HIT,-161.82500000000033
11880,313.5,BANKNIFTY24MAR2236600CE,2022-03-23 10:03:00,25,319.77,36600,304.095,319.77,2022-03-23 10:04:00,SL HIT,-156.74999999999955
11881,334.75,BANKNIFTY24MAR2236600PE,2022-03-23 10:03:00,25,328.055,36600,344.7925,328.055,2022-03-23 10:04:00,SL HIT,-167.37499999999983
11882,334.0,BANKNIFTY24MAR2236500CE,2022-03-23 10:05:00,25,340.68,36500,323.98,340.68,2022-03-23 10:06:00,SL HIT,-167.00000000000017
11883,328.2,BANKNIFTY24MAR2236500PE,2022-03-23 10:05:00,25,321.63599999999997,36500,338.046,321.63599999999997,2022-03-23 10:06:00,SL HIT,-164.10000000000053
11884,349.3,BANKNIFTY24MAR2236500CE,2022-03-23 10:07:00,25,356.286,36500,338.821,338.821,2022-03-23 10:08:00,TP HIT,261.9749999999996
11885,303.55,BANKNIFTY24MAR2236500PE,2022-03-23 10:07:00,25,297.479,36500,312.6565,294.44350000000003,2022-03-23 10:08:00,TP HIT,227.66249999999957
11886,337.7,BANKNIFTY24MAR2236500CE,2022-03-23 10:09:00,25,344.454,36500,327.569,344.454,2022-03-23 10:13:00,SL HIT,-168.85000000000048
11887,318.65,BANKNIFTY24MAR2236500PE,2022-03-23 10:09:00,25,312.277,36500,328.2095,312.277,2022-03-23 10:13:00,SL HIT,-159.32499999999976
11888,304.75,BANKNIFTY24MAR2236500PE,2022-03-23 10:14:00,25,298.655,36500,313.8925,307.35,2022-03-23 10:15:00,Time Up,-65.00000000000057
11889,349.75,BANKNIFTY24MAR2236500CE,2022-03-23 10:14:00,25,356.745,36500,339.2575,347.25,2022-03-23 10:15:00,Time Up,62.5
11890,304.25,BANKNIFTY24MAR2235600CE,2022-03-24 09:15:00,25,310.335,35600,295.1225,295.1225,2022-03-24 09:16:00,TP HIT,228.18749999999994
11891,150.0,BANKNIFTY24MAR2235600PE,2022-03-24 09:15:00,25,147.0,35600,154.5,145.5,2022-03-24 09:16:00,TP HIT,112.5
11892,198.2,BANKNIFTY24MAR2235700CE,2022-03-24 09:17:00,25,202.164,35700,192.254,202.164,2022-03-24 09:18:00,SL HIT,-99.09999999999997
11893,209.6,BANKNIFTY24MAR2235700PE,2022-03-24 09:17:00,25,205.408,35700,215.888,205.408,2022-03-24 09:18:00,SL HIT,-104.80000000000018
11894,173.5,BANKNIFTY24MAR2235600PE,2022-03-24 09:19:00,25,170.03,35600,178.705,170.03,2022-03-24 09:20:00,SL HIT,-86.74999999999997
11895,217.35,BANKNIFTY24MAR2235600CE,2022-03-24 09:21:00,25,221.697,35600,210.8295,210.8295,2022-03-24 09:22:00,TP HIT,163.01249999999996
11896,172.4,BANKNIFTY24MAR2235600PE,2022-03-24 09:21:00,25,168.952,35600,177.572,167.228,2022-03-24 09:22:00,TP HIT,129.29999999999993
11897,189.7,BANKNIFTY24MAR2235700CE,2022-03-24 09:23:00,25,193.494,35700,184.009,193.494,2022-03-24 09:24:00,SL HIT,-94.85000000000028
11898,199.15,BANKNIFTY24MAR2235700PE,2022-03-24 09:23:00,25,195.167,35700,205.1245,195.167,2022-03-24 09:24:00,SL HIT,-99.5750000000001
11899,218.15,BANKNIFTY24MAR2235600CE,2022-03-24 09:25:00,25,222.513,35600,211.6055,211.6055,2022-03-24 09:26:00,TP HIT,163.61249999999998
11900,169.1,BANKNIFTY24MAR2235600PE,2022-03-24 09:25:00,25,165.718,35600,174.173,164.027,2022-03-24 09:26:00,TP HIT,126.82500000000019
11901,195.65,BANKNIFTY24MAR2235600CE,2022-03-24 09:27:00,25,199.56300000000002,35600,189.78050000000002,189.78050000000002,2022-03-24 09:28:00,TP HIT,146.7374999999997
11902,185.2,BANKNIFTY24MAR2235600PE,2022-03-24 09:27:00,25,181.49599999999998,35600,190.756,179.64399999999998,2022-03-24 09:28:00,TP HIT,138.9000000000003
11903,226.95,BANKNIFTY24MAR2235600CE,2022-03-24 09:29:00,25,231.48899999999998,35600,220.14149999999998,220.14149999999998,2022-03-24 09:30:00,TP HIT,170.21250000000023
11904,152.45,BANKNIFTY24MAR2235600PE,2022-03-24 09:29:00,25,149.40099999999998,35600,157.02349999999998,147.8765,2022-03-24 09:30:00,TP HIT,114.33749999999989
11905,179.4,BANKNIFTY24MAR2235700CE,2022-03-24 09:31:00,25,182.988,35700,174.018,182.988,2022-03-24 09:33:00,SL HIT,-89.69999999999985
11906,194.2,BANKNIFTY24MAR2235700PE,2022-03-24 09:31:00,25,190.316,35700,200.02599999999998,190.316,2022-03-24 09:33:00,SL HIT,-97.09999999999965
11907,180.0,BANKNIFTY24MAR2235700CE,2022-03-24 09:34:00,25,183.6,35700,174.6,183.6,2022-03-24 09:35:00,SL HIT,-89.99999999999986
11908,188.1,BANKNIFTY24MAR2235700PE,2022-03-24 09:34:00,25,184.338,35700,193.743,184.338,2022-03-24 09:35:00,SL HIT,-94.05000000000001
11909,187.85,BANKNIFTY24MAR2235700CE,2022-03-24 09:36:00,25,191.607,35700,182.2145,182.2145,2022-03-24 09:38:00,TP HIT,140.8875000000002
11910,177.05,BANKNIFTY24MAR2235700PE,2022-03-24 09:36:00,25,173.50900000000001,35700,182.3615,171.73850000000002,2022-03-24 09:38:00,TP HIT,132.78749999999988
11911,189.8,BANKNIFTY24MAR2235700CE,2022-03-24 09:39:00,25,193.596,35700,184.10600000000002,184.10600000000002,2022-03-24 09:40:00,TP HIT,142.3499999999997
11912,175.0,BANKNIFTY24MAR2235700PE,2022-03-24 09:39:00,25,171.5,35700,180.25,169.75,2022-03-24 09:40:00,TP HIT,131.25
11913,167.55,BANKNIFTY24MAR2235700CE,2022-03-24 09:41:00,25,170.901,35700,162.5235,170.901,2022-03-24 09:42:00,SL HIT,-83.77499999999998
11914,190.8,BANKNIFTY24MAR2235700PE,2022-03-24 09:41:00,25,186.984,35700,196.524,186.984,2022-03-24 09:42:00,SL HIT,-95.40000000000006
11915,191.05,BANKNIFTY24MAR2235700CE,2022-03-24 09:43:00,25,194.871,35700,185.3185,185.3185,2022-03-24 09:44:00,TP HIT,143.28750000000028
11916,181.3,BANKNIFTY24MAR2235700CE,2022-03-24 09:45:00,25,184.92600000000002,35700,175.86100000000002,184.92600000000002,2022-03-24 09:46:00,SL HIT,-90.65000000000012
11917,175.95,BANKNIFTY24MAR2235700PE,2022-03-24 09:45:00,25,172.43099999999998,35700,181.2285,172.43099999999998,2022-03-24 09:46:00,SL HIT,-87.97500000000014
11918,184.5,BANKNIFTY24MAR2235700CE,2022-03-24 09:47:00,25,188.19,35700,178.965,178.965,2022-03-24 09:48:00,TP HIT,138.37499999999991
11919,172.35,BANKNIFTY24MAR2235700PE,2022-03-24 09:47:00,25,168.903,35700,177.5205,167.1795,2022-03-24 09:48:00,TP HIT,129.2625000000001
11920,177.35,BANKNIFTY24MAR2235700CE,2022-03-24 09:49:00,25,180.897,35700,172.02949999999998,180.897,2022-03-24 09:50:00,SL HIT,-88.67499999999993
11921,176.2,BANKNIFTY24MAR2235700PE,2022-03-24 09:49:00,25,172.676,35700,181.486,172.676,2022-03-24 09:50:00,SL HIT,-88.10000000000002
11922,170.95,BANKNIFTY24MAR2235800CE,2022-03-24 09:51:00,25,174.369,35800,165.8215,174.369,2022-03-24 09:52:00,SL HIT,-85.47500000000028
11923,194.15,BANKNIFTY24MAR2235800PE,2022-03-24 09:51:00,25,190.267,35800,199.9745,190.267,2022-03-24 09:52:00,SL HIT,-97.07500000000024
11924,204.75,BANKNIFTY24MAR2235800CE,2022-03-24 09:53:00,25,208.845,35800,198.6075,198.6075,2022-03-24 09:54:00,TP HIT,153.5625000000003
11925,152.1,BANKNIFTY24MAR2235800PE,2022-03-24 09:53:00,25,149.058,35800,156.66299999999998,147.537,2022-03-24 09:54:00,TP HIT,114.0749999999997
11926,170.85,BANKNIFTY24MAR2235900CE,2022-03-24 09:55:00,25,174.267,35900,165.7245,174.267,2022-03-24 09:57:00,SL HIT,-85.42500000000004
11927,192.6,BANKNIFTY24MAR2235900PE,2022-03-24 09:55:00,25,188.748,35900,198.378,188.748,2022-03-24 09:57:00,SL HIT,-96.3000000000001
11928,195.0,BANKNIFTY24MAR2235900CE,2022-03-24 09:58:00,25,198.9,35900,189.15,189.15,2022-03-24 09:59:00,TP HIT,146.24999999999986
11929,203.1,BANKNIFTY24MAR2235900CE,2022-03-24 10:00:00,25,207.162,35900,197.007,197.007,2022-03-24 10:01:00,TP HIT,152.32499999999973
11930,184.5,BANKNIFTY24MAR2235900CE,2022-03-24 10:02:00,25,188.19,35900,178.965,188.19,2022-03-24 10:06:00,SL HIT,-92.24999999999994
11931,181.7,BANKNIFTY24MAR2235900PE,2022-03-24 10:02:00,25,178.066,35900,187.15099999999998,178.066,2022-03-24 10:06:00,SL HIT,-90.84999999999965
11932,147.3,BANKNIFTY24MAR2235800PE,2022-03-24 10:07:00,25,144.354,35800,151.71900000000002,144.354,2022-03-24 10:08:00,SL HIT,-73.64999999999995
11933,220.7,BANKNIFTY24MAR2235800CE,2022-03-24 10:09:00,25,225.11399999999998,35800,214.07899999999998,214.07899999999998,2022-03-24 10:11:00,TP HIT,165.52500000000023
11934,141.1,BANKNIFTY24MAR2235800PE,2022-03-24 10:09:00,25,138.278,35800,145.333,136.867,2022-03-24 10:11:00,TP HIT,105.8250000000001
11935,146.4,BANKNIFTY24MAR2235800PE,2022-03-24 10:12:00,25,143.472,35800,150.792,143.472,2022-03-24 10:14:00,SL HIT,-73.19999999999993
11936,184.8,BANKNIFTY24MAR2235900PE,2022-03-24 10:15:00,25,181.104,35900,190.34400000000002,184.8,2022-03-24 10:15:00,Time Up,0.0
11937,172.4,BANKNIFTY24MAR2235900CE,2022-03-24 10:15:00,25,175.848,35900,167.228,172.4,2022-03-24 10:15:00,Time Up,0.0
11938,564.45,BANKNIFTY31MAR2235700PE,2022-03-25 09:15:00,25,553.1610000000001,35700,581.3835,553.1610000000001,2022-03-25 09:16:00,SL HIT,-282.2249999999997
11939,557.7,BANKNIFTY31MAR2235600PE,2022-03-25 09:17:00,25,546.546,35600,574.431,540.969,2022-03-25 09:18:00,TP HIT,418.27499999999986
11940,636.2,BANKNIFTY31MAR2235500CE,2022-03-25 09:19:00,25,648.9240000000001,35500,617.114,617.114,2022-03-25 09:22:00,TP HIT,477.1500000000003
11941,551.15,BANKNIFTY31MAR2235500PE,2022-03-25 09:19:00,25,540.127,35500,567.6845,534.6155,2022-03-25 09:22:00,TP HIT,413.3624999999995
11942,634.8,BANKNIFTY31MAR2235400CE,2022-03-25 09:23:00,25,647.496,35400,615.756,647.496,2022-03-25 09:24:00,SL HIT,-317.40000000000066
11943,561.85,BANKNIFTY31MAR2235400PE,2022-03-25 09:23:00,25,550.613,35400,578.7055,550.613,2022-03-25 09:24:00,SL HIT,-280.92499999999916
11944,655.55,BANKNIFTY31MAR2235400CE,2022-03-25 09:25:00,25,668.661,35400,635.8834999999999,635.8834999999999,2022-03-25 09:26:00,TP HIT,491.66250000000105
11945,540.0,BANKNIFTY31MAR2235400PE,2022-03-25 09:25:00,25,529.2,35400,556.2,523.8,2022-03-25 09:26:00,TP HIT,405.00000000000114
11946,635.55,BANKNIFTY31MAR2235400CE,2022-03-25 09:27:00,25,648.261,35400,616.4834999999999,616.4834999999999,2022-03-25 09:28:00,TP HIT,476.6625000000005
11947,564.3,BANKNIFTY31MAR2235400PE,2022-03-25 09:27:00,25,553.014,35400,581.2289999999999,547.371,2022-03-25 09:28:00,TP HIT,423.22499999999934
11948,644.65,BANKNIFTY31MAR2235400CE,2022-03-25 09:29:00,25,657.543,35400,625.3104999999999,625.3104999999999,2022-03-25 09:38:00,TP HIT,483.4875000000011
11949,656.0,BANKNIFTY31MAR2235400CE,2022-03-25 09:39:00,25,669.12,35400,636.32,636.32,2022-03-25 09:41:00,TP HIT,491.99999999999875
11950,531.0,BANKNIFTY31MAR2235400PE,2022-03-25 09:39:00,25,520.38,35400,546.93,515.07,2022-03-25 09:41:00,TP HIT,398.24999999999875
11951,603.65,BANKNIFTY31MAR2235500CE,2022-03-25 09:42:00,25,615.723,35500,585.5405,615.723,2022-03-25 09:47:00,SL HIT,-301.8249999999995
11952,568.9,BANKNIFTY31MAR2235500PE,2022-03-25 09:42:00,25,557.5219999999999,35500,585.967,557.5219999999999,2022-03-25 09:47:00,SL HIT,-284.45000000000107
11953,639.35,BANKNIFTY31MAR2235400CE,2022-03-25 09:48:00,25,652.1370000000001,35400,620.1695,620.1695,2022-03-25 09:49:00,TP HIT,479.5125000000013
11954,535.0,BANKNIFTY31MAR2235400PE,2022-03-25 09:48:00,25,524.3,35400,551.05,518.95,2022-03-25 09:49:00,TP HIT,401.24999999999886
11955,593.9,BANKNIFTY31MAR2235600CE,2022-03-25 09:50:00,25,605.778,35600,576.083,605.778,2022-03-25 09:53:00,SL HIT,-296.95000000000107
11956,555.3,BANKNIFTY31MAR2235600PE,2022-03-25 09:50:00,25,544.194,35600,571.959,544.194,2022-03-25 09:53:00,SL HIT,-277.64999999999986
11957,634.5,BANKNIFTY31MAR2235500CE,2022-03-25 09:54:00,25,647.19,35500,615.465,615.465,2022-03-25 09:55:00,TP HIT,475.8749999999992
11958,518.55,BANKNIFTY31MAR2235500PE,2022-03-25 09:54:00,25,508.179,35500,534.1065,502.9935,2022-03-25 09:55:00,TP HIT,388.9124999999993
11959,550.0,BANKNIFTY31MAR2235600PE,2022-03-25 09:56:00,25,539.0,35600,566.5,539.0,2022-03-25 09:59:00,SL HIT,-275.0
11960,582.45,BANKNIFTY31MAR2235600CE,2022-03-25 10:00:00,25,594.099,35600,564.9765,594.099,2022-03-25 10:02:00,SL HIT,-291.225
11961,548.55,BANKNIFTY31MAR2235600PE,2022-03-25 10:00:00,25,537.579,35600,565.0065,537.579,2022-03-25 10:02:00,SL HIT,-274.2750000000001
11962,604.5,BANKNIFTY31MAR2235600CE,2022-03-25 10:03:00,25,616.59,35600,586.365,616.59,2022-03-25 10:05:00,SL HIT,-302.2500000000008
11963,529.05,BANKNIFTY31MAR2235600PE,2022-03-25 10:03:00,25,518.4689999999999,35600,544.9214999999999,518.4689999999999,2022-03-25 10:05:00,SL HIT,-264.52500000000043
11964,526.3,BANKNIFTY31MAR2235500PE,2022-03-25 10:06:00,25,515.774,35500,542.0889999999999,515.774,2022-03-25 10:07:00,SL HIT,-263.14999999999884
11965,514.5,BANKNIFTY31MAR2235500PE,2022-03-25 10:08:00,25,504.21,35500,529.935,499.065,2022-03-25 10:13:00,TP HIT,385.87500000000006
11966,631.3,BANKNIFTY31MAR2235400CE,2022-03-25 10:14:00,25,643.9259999999999,35400,612.361,612.361,2022-03-25 10:15:00,TP HIT,473.4749999999991
11967,518.25,BANKNIFTY31MAR2235400PE,2022-03-25 10:14:00,25,507.885,35400,533.7975,502.7025,2022-03-25 10:15:00,TP HIT,388.68750000000034
11968,518.25,BANKNIFTY31MAR2235400PE,2022-03-25 10:14:00,25,507.885,35400,533.7975,562.8,2022-03-25 10:15:00,Time Up,-1113.7499999999989
11969,631.3,BANKNIFTY31MAR2235400CE,2022-03-25 10:14:00,25,643.9259999999999,35400,612.361,584.95,2022-03-25 10:15:00,Time Up,1158.7499999999977
11970,595.0,BANKNIFTY31MAR2235500CE,2022-03-28 09:15:00,25,606.9,35500,577.15,577.15,2022-03-28 09:16:00,TP HIT,446.25000000000057
11971,425.0,BANKNIFTY31MAR2235500PE,2022-03-28 09:15:00,25,416.5,35500,437.75,412.25,2022-03-28 09:16:00,TP HIT,318.75
11972,525.05,BANKNIFTY31MAR2235300CE,2022-03-28 09:17:00,25,535.5509999999999,35300,509.29849999999993,535.5509999999999,2022-03-28 09:18:00,SL HIT,-262.5249999999994
11973,510.0,BANKNIFTY31MAR2235300PE,2022-03-28 09:17:00,25,499.8,35300,525.3,499.8,2022-03-28 09:18:00,SL HIT,-254.99999999999972
11974,515.2,BANKNIFTY31MAR2235300CE,2022-03-28 09:19:00,25,525.504,35300,499.744,525.504,2022-03-28 09:21:00,SL HIT,-257.59999999999934
11975,504.8,BANKNIFTY31MAR2235300PE,2022-03-28 09:19:00,25,494.704,35300,519.944,494.704,2022-03-28 09:21:00,SL HIT,-252.4000000000001
11976,512.9,BANKNIFTY31MAR2235300CE,2022-03-28 09:22:00,25,523.158,35300,497.513,523.158,2022-03-28 09:23:00,SL HIT,-256.45000000000095
11977,499.05,BANKNIFTY31MAR2235300PE,2022-03-28 09:22:00,25,489.069,35300,514.0215000000001,489.069,2022-03-28 09:23:00,SL HIT,-249.52499999999986
11978,524.15,BANKNIFTY31MAR2235200CE,2022-03-28 09:24:00,25,534.6329999999999,35200,508.4255,534.6329999999999,2022-03-28 09:26:00,SL HIT,-262.0749999999987
11979,484.45,BANKNIFTY31MAR2235200PE,2022-03-28 09:24:00,25,474.76099999999997,35200,498.9835,474.76099999999997,2022-03-28 09:26:00,SL HIT,-242.22500000000053
11980,462.75,BANKNIFTY31MAR2235100PE,2022-03-28 09:27:00,25,453.495,35100,476.6325,453.495,2022-03-28 09:36:00,SL HIT,-231.3749999999999
11981,456.8,BANKNIFTY31MAR2235100PE,2022-03-28 09:37:00,25,447.664,35100,470.504,447.664,2022-03-28 09:42:00,SL HIT,-228.4000000000006
11982,455.65,BANKNIFTY31MAR2235100PE,2022-03-28 09:43:00,25,446.537,35100,469.31949999999995,441.9805,2022-03-28 09:45:00,TP HIT,341.7374999999993
11983,547.5,BANKNIFTY31MAR2235000CE,2022-03-28 09:46:00,25,558.45,35000,531.075,531.075,2022-03-28 09:47:00,TP HIT,410.62499999999886
11984,448.2,BANKNIFTY31MAR2235000PE,2022-03-28 09:46:00,25,439.236,35000,461.646,434.75399999999996,2022-03-28 09:47:00,TP HIT,336.15000000000066
11985,468.2,BANKNIFTY31MAR2235100PE,2022-03-28 09:48:00,25,458.836,35100,482.246,458.836,2022-03-28 09:49:00,SL HIT,-234.0999999999994
11986,536.4,BANKNIFTY31MAR2235100CE,2022-03-28 09:50:00,25,547.1279999999999,35100,520.308,547.1279999999999,2022-03-28 09:52:00,SL HIT,-268.1999999999988
11987,455.75,BANKNIFTY31MAR2235100PE,2022-03-28 09:50:00,25,446.635,35100,469.4225,446.635,2022-03-28 09:52:00,SL HIT,-227.87500000000023
11988,549.15,BANKNIFTY31MAR2235100CE,2022-03-28 09:53:00,25,560.1329999999999,35100,532.6754999999999,532.6754999999999,2022-03-28 09:55:00,TP HIT,411.86250000000086
11989,445.4,BANKNIFTY31MAR2235100PE,2022-03-28 09:53:00,25,436.49199999999996,35100,458.762,432.03799999999995,2022-03-28 09:55:00,TP HIT,334.0500000000006
11990,460.05,BANKNIFTY31MAR2235100PE,2022-03-28 09:56:00,25,450.849,35100,473.8515,450.849,2022-03-28 09:58:00,SL HIT,-230.02500000000055
11991,540.35,BANKNIFTY31MAR2235100CE,2022-03-28 09:59:00,25,551.157,35100,524.1395,524.1395,2022-03-28 10:00:00,TP HIT,405.2625000000006
11992,446.65,BANKNIFTY31MAR2235100PE,2022-03-28 09:59:00,25,437.717,35100,460.04949999999997,433.2505,2022-03-28 10:00:00,TP HIT,334.9874999999997
11993,531.65,BANKNIFTY31MAR2235100CE,2022-03-28 10:01:00,25,542.283,35100,515.7005,515.7005,2022-03-28 10:11:00,TP HIT,398.7374999999986
11994,449.9,BANKNIFTY31MAR2235100PE,2022-03-28 10:01:00,25,440.902,35100,463.397,436.40299999999996,2022-03-28 10:11:00,TP HIT,337.42500000000035
11995,471.25,BANKNIFTY31MAR2235100PE,2022-03-28 10:12:00,25,461.825,35100,485.3875,478.25,2022-03-28 10:15:00,Time Up,-175.0
11996,506.7,BANKNIFTY31MAR2235100CE,2022-03-28 10:12:00,25,516.834,35100,491.49899999999997,505.0,2022-03-28 10:15:00,Time Up,42.499999999999716
11997,420.65,BANKNIFTY31MAR2235900CE,2022-03-29 09:15:00,25,429.063,35900,408.03049999999996,408.03049999999996,2022-03-29 09:16:00,TP HIT,315.4875000000004
11998,382.0,BANKNIFTY31MAR2235900PE,2022-03-29 09:15:00,25,374.36,35900,393.46,374.36,2022-03-29 09:16:00,SL HIT,-190.99999999999966
11999,361.4,BANKNIFTY31MAR2235800PE,2022-03-29 09:17:00,25,354.17199999999997,35800,372.24199999999996,354.17199999999997,2022-03-29 09:18:00,SL HIT,-180.70000000000022
12000,408.1,BANKNIFTY31MAR2235900CE,2022-03-29 09:19:00,25,416.262,35900,395.857,416.262,2022-03-29 09:20:00,SL HIT,-204.04999999999944
12001,366.9,BANKNIFTY31MAR2235900PE,2022-03-29 09:19:00,25,359.56199999999995,35900,377.907,359.56199999999995,2022-03-29 09:20:00,SL HIT,-183.45000000000056
12002,356.0,BANKNIFTY31MAR2235900PE,2022-03-29 09:21:00,25,348.88,35900,366.68,345.32,2022-03-29 09:23:00,TP HIT,267.00000000000017
12003,439.7,BANKNIFTY31MAR2235800CE,2022-03-29 09:24:00,25,448.49399999999997,35800,426.509,426.509,2022-03-29 09:25:00,TP HIT,329.77499999999935
